ID	lgth	out	in	long_cov	short1_cov	short1_Ocov	short2_cov	short2_Ocov	long_nb	short1_nb	short2_nb
1949	19	2	1	0.000000	67.894737	66.894737	0.000000	0.000000	0	43	0
1950	17	1	1	0.000000	2.117647	2.117647	0.000000	0.000000	0	2	0
1951	1	1	2	0.000000	5.000000	5.000000	0.000000	0.000000	0	2	0
1952	5	2	1	0.000000	3.000000	3.000000	0.000000	0.000000	0	2	0
1953	20	2	1	0.000000	1.400000	1.400000	0.000000	0.000000	0	2	0
1954	1	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
1955	10	2	1	0.000000	57.900000	56.300000	0.000000	0.000000	0	29	0
1956	4	1	1	0.000000	44.250000	43.750000	0.000000	0.000000	0	25	0
1957	225	1	0	0.000000	7.275556	6.866667	0.000000	0.000000	0	18	0
1958	20	1	2	0.000000	35.200000	34.350000	0.000000	0.000000	0	17	0
1959	19	1	2	0.000000	31.631579	31.105263	0.000000	0.000000	0	20	0
1960	17	1	2	0.000000	26.176471	24.647059	0.000000	0.000000	0	15	0
1961	44	1	0	0.000000	2.000000	2.000000	0.000000	0.000000	0	2	0
1962	3	2	2	0.000000	4.000000	4.000000	0.000000	0.000000	0	2	0
1963	156	0	1	0.000000	2.730769	2.730769	0.000000	0.000000	0	2	0
1964	21	1	1	0.000000	2.428571	2.428571	0.000000	0.000000	0	4	0
1965	18	1	1	0.000000	2.055556	2.055556	0.000000	0.000000	0	2	0
1966	9	1	2	0.000000	13.222222	13.222222	0.000000	0.000000	0	8	0
1967	8	1	1	0.000000	8.750000	7.250000	0.000000	0.000000	0	3	0
1968	108	0	1	0.000000	8.481481	8.481481	0.000000	0.000000	0	8	0
1969	5	2	1	0.000000	353.000000	4.800000	0.000000	0.000000	0	173	0
1970	1	1	1	0.000000	4.000000	4.000000	0.000000	0.000000	0	2	0
1971	3	1	2	0.000000	41.000000	41.000000	0.000000	0.000000	0	19	0
1972	74	0	0	0.000000	6.594595	6.594595	0.000000	0.000000	0	4	0
1973	1	2	1	0.000000	6.000000	6.000000	0.000000	0.000000	0	3	0
1974	13	1	1	0.000000	4.000000	4.000000	0.000000	0.000000	0	2	0
1975	1	1	2	0.000000	709.000000	5.000000	0.000000	0.000000	0	9	0
1976	15	1	1	0.000000	11.000000	11.000000	0.000000	0.000000	0	6	0
1977	19	1	2	0.000000	8.000000	8.000000	0.000000	0.000000	0	6	0
1978	22	1	2	0.000000	7.272727	7.272727	0.000000	0.000000	0	8	0
1979	3	2	1	0.000000	104.666667	95.333333	0.000000	0.000000	0	50	0
1980	44	0	0	0.000000	4.909091	4.909091	0.000000	0.000000	0	2	0
